Entity,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
171,7.492082198,7.492082198,9.375071612,10.11924524,9.375071612,9.902630732,9.902630732,10.11924524,10.11924524,9.902630732,9.375071612,7.492082198,7.492082198,7.492082198,9.375071612,9.902630732,7.492082198,10.11924524,10.11924524,10.11924524,7.492082198,7.492082198,7.492082198,9.902630732,9.902630732,9.375071612,9.375071612,9.375071612,9.902630732,9.375071612,9.375071612,10.11924524,9.902630732,10.11924524,10.11924524,9.375071612,10.11924524,9.902630732,9.902630732,7.492082198
172,9.165811768,9.165811768,11.04908663,9.305293021,11.04908663,10.62418747,10.62418747,9.305293021,9.305293021,10.62418747,11.04908663,9.165811768,9.165811768,9.165811768,11.04908663,10.62418747,9.165811768,9.305293021,9.305293021,9.305293021,9.165811768,9.165811768,9.165811768,10.62418747,10.62418747,11.04908663,11.04908663,11.04908663,10.62418747,11.04908663,11.04908663,9.305293021,10.62418747,9.305293021,9.305293021,11.04908663,9.305293021,10.62418747,10.62418747,9.165811768
173,10.12071933,10.12071933,10.95536564,10.21594157,10.95536564,12.57145815,12.57145815,10.21594157,10.21594157,12.57145815,10.95536564,10.12071933,10.12071933,10.12071933,10.95536564,12.57145815,10.12071933,10.21594157,10.21594157,10.21594157,10.12071933,10.12071933,10.12071933,12.57145815,12.57145815,10.95536564,10.95536564,10.95536564,12.57145815,10.95536564,10.95536564,10.21594157,12.57145815,10.21594157,10.21594157,10.95536564,10.21594157,12.57145815,12.57145815,10.12071933
174,8.144428346,3.986166367,8.657756875,9.704928517,8.657756875,8.811565965,8.811565965,9.704928517,9.704928517,8.811565965,4.062290546,8.144428346,8.144428346,8.144428346,8.657756875,8.811565965,4.080610887,9.704928517,9.704928517,4.075329505,3.924248984,8.144428346,8.144428346,8.811565965,4.061208346,8.657756875,3.957280361,8.657756875,8.811565965,8.657756875,8.657756875,3.900707165,4.195366788,9.704928517,9.704928517,4.177323863,9.704928517,8.811565965,8.811565965,8.144428346
175,10.18942624,10.18942624,11.41527635,10.07796085,11.41527635,10.01112919,10.01112919,10.07796085,10.07796085,10.01112919,11.41527635,10.18942624,10.18942624,10.18942624,11.41527635,10.01112919,10.18942624,10.07796085,10.07796085,10.07796085,10.18942624,10.18942624,10.18942624,10.01112919,10.01112919,11.41527635,11.41527635,11.41527635,10.01112919,11.41527635,11.41527635,10.07796085,10.01112919,10.07796085,10.07796085,11.41527635,10.07796085,10.01112919,10.01112919,10.18942624
176,9.631647425,9.631647425,9.949962732,9.295403536,9.949962732,11.2366758,11.2366758,9.295403536,9.295403536,11.2366758,9.949962732,9.631647425,9.631647425,9.631647425,9.949962732,11.2366758,9.631647425,9.295403536,9.295403536,9.295403536,9.631647425,9.631647425,9.631647425,11.2366758,11.2366758,9.949962732,9.949962732,9.949962732,11.2366758,9.949962732,9.949962732,9.295403536,11.2366758,9.295403536,9.295403536,9.949962732,9.295403536,11.2366758,11.2366758,9.631647425
177,8.771013822,8.771013822,9.356805208,9.426026521,9.356805208,10.96726726,10.96726726,9.426026521,9.426026521,10.96726726,9.356805208,8.771013822,8.771013822,8.771013822,9.356805208,10.96726726,8.771013822,9.426026521,9.426026521,9.426026521,8.771013822,8.771013822,8.771013822,10.96726726,10.96726726,9.356805208,9.356805208,9.356805208,10.96726726,9.356805208,9.356805208,9.426026521,10.96726726,9.426026521,9.426026521,9.356805208,9.426026521,10.96726726,10.96726726,8.771013822
178,8.483932377,8.483932377,11.63905191,10.07050839,11.63905191,8.947486721,8.947486721,10.07050839,10.07050839,8.947486721,11.63905191,8.483932377,8.483932377,8.483932377,11.63905191,8.947486721,8.483932377,10.07050839,10.07050839,10.07050839,8.483932377,8.483932377,8.483932377,8.947486721,8.947486721,11.63905191,11.63905191,11.63905191,8.947486721,11.63905191,11.63905191,10.07050839,8.947486721,10.07050839,10.07050839,11.63905191,10.07050839,8.947486721,8.947486721,8.483932377
179,9.402669909,9.402669909,9.903836799,9.909680406,9.903836799,9.493666458,9.493666458,9.909680406,9.909680406,9.493666458,9.903836799,9.402669909,9.402669909,9.402669909,9.903836799,9.493666458,9.402669909,9.909680406,9.909680406,9.909680406,9.402669909,9.402669909,9.402669909,9.493666458,9.493666458,9.903836799,9.903836799,9.903836799,9.493666458,9.903836799,9.903836799,9.909680406,9.493666458,9.909680406,9.909680406,9.903836799,9.909680406,9.493666458,9.493666458,9.402669909
180,9.298996388,9.298996388,10.16545742,10.06670087,10.16545742,8.844083475,8.844083475,10.06670087,10.06670087,8.844083475,10.16545742,9.298996388,9.298996388,9.298996388,10.16545742,8.844083475,9.298996388,10.06670087,10.06670087,10.06670087,9.298996388,9.298996388,9.298996388,8.844083475,8.844083475,10.16545742,10.16545742,10.16545742,8.844083475,10.16545742,10.16545742,10.06670087,8.844083475,10.06670087,10.06670087,10.16545742,10.06670087,8.844083475,8.844083475,9.298996388
181,10.35628334,10.35628334,10.91599206,12.19881035,10.91599206,9.398107154,9.398107154,12.19881035,12.19881035,9.398107154,10.91599206,10.35628334,10.35628334,10.35628334,10.91599206,9.398107154,10.35628334,12.19881035,12.19881035,12.19881035,10.35628334,10.35628334,10.35628334,9.398107154,9.398107154,10.91599206,10.91599206,10.91599206,9.398107154,10.91599206,10.91599206,12.19881035,9.398107154,12.19881035,12.19881035,10.91599206,12.19881035,9.398107154,9.398107154,10.35628334
182,9.554064973,9.554064973,11.04062315,8.748728638,11.04062315,10.16484087,10.16484087,8.748728638,8.748728638,10.16484087,11.04062315,9.554064973,9.554064973,9.554064973,11.04062315,10.16484087,9.554064973,8.748728638,8.748728638,8.748728638,9.554064973,9.554064973,9.554064973,10.16484087,10.16484087,11.04062315,11.04062315,11.04062315,10.16484087,11.04062315,11.04062315,8.748728638,10.16484087,8.748728638,8.748728638,11.04062315,8.748728638,10.16484087,10.16484087,9.554064973
183,11.13939629,3.879913067,9.279226368,9.938088289,9.279226368,9.799218984,9.799218984,9.938088289,9.938088289,9.799218984,4.0591946,11.13939629,11.13939629,11.13939629,9.279226368,9.799218984,4.054877496,9.938088289,9.938088289,4.143300751,4.110799504,11.13939629,11.13939629,9.799218984,4.094322447,9.279226368,3.851207381,9.279226368,9.799218984,9.279226368,9.279226368,4.116128926,3.9577773,9.938088289,9.938088289,3.912942275,9.938088289,9.799218984,9.799218984,11.13939629
184,10.31023026,3.768626423,9.778673847,10.87813349,9.778673847,11.51921771,11.51921771,10.87813349,10.87813349,11.51921771,4.038608444,10.31023026,10.31023026,10.31023026,9.778673847,11.51921771,3.9215856,10.87813349,10.87813349,3.968745613,3.925207003,10.31023026,10.31023026,11.51921771,3.97201176,9.778673847,3.876956907,9.778673847,11.51921771,9.778673847,9.778673847,3.936243123,3.817510242,10.87813349,10.87813349,4.149318484,10.87813349,11.51921771,11.51921771,10.31023026
185,9.324517708,9.324517708,8.074854748,8.033382843,8.074854748,8.741351372,8.741351372,8.033382843,8.033382843,8.741351372,8.074854748,9.324517708,9.324517708,9.324517708,8.074854748,8.741351372,9.324517708,8.033382843,8.033382843,8.033382843,9.324517708,9.324517708,9.324517708,8.741351372,8.741351372,8.074854748,8.074854748,8.074854748,8.741351372,8.074854748,8.074854748,8.033382843,8.741351372,8.033382843,8.033382843,8.074854748,8.033382843,8.741351372,8.741351372,9.324517708
186,11.15293623,11.15293623,8.599212566,10.54319406,8.599212566,10.7510613,10.7510613,10.54319406,10.54319406,10.7510613,8.599212566,11.15293623,11.15293623,11.15293623,8.599212566,10.7510613,11.15293623,10.54319406,10.54319406,10.54319406,11.15293623,11.15293623,11.15293623,10.7510613,10.7510613,8.599212566,8.599212566,8.599212566,10.7510613,8.599212566,8.599212566,10.54319406,10.7510613,10.54319406,10.54319406,8.599212566,10.54319406,10.7510613,10.7510613,11.15293623
187,9.028005789,9.028005789,9.293678508,10.73649596,9.293678508,9.897653486,9.897653486,10.73649596,10.73649596,9.897653486,9.293678508,9.028005789,9.028005789,9.028005789,9.293678508,9.897653486,9.028005789,10.73649596,10.73649596,10.73649596,9.028005789,9.028005789,9.028005789,9.897653486,9.897653486,9.293678508,9.293678508,9.293678508,9.897653486,9.293678508,9.293678508,10.73649596,9.897653486,10.73649596,10.73649596,9.293678508,10.73649596,9.897653486,9.897653486,9.028005789
188,9.396468752,9.396468752,10.11745958,9.911434888,10.11745958,8.541029271,8.541029271,9.911434888,9.911434888,8.541029271,10.11745958,9.396468752,9.396468752,9.396468752,10.11745958,8.541029271,9.396468752,9.911434888,9.911434888,9.911434888,9.396468752,9.396468752,9.396468752,8.541029271,8.541029271,10.11745958,10.11745958,10.11745958,8.541029271,10.11745958,10.11745958,9.911434888,8.541029271,9.911434888,9.911434888,10.11745958,9.911434888,8.541029271,8.541029271,9.396468752
189,9.995939347,9.995939347,10.51423012,10.0377884,10.51423012,11.71230498,11.71230498,10.0377884,10.0377884,11.71230498,10.51423012,9.995939347,9.995939347,9.995939347,10.51423012,11.71230498,9.995939347,10.0377884,10.0377884,10.0377884,9.995939347,9.995939347,9.995939347,11.71230498,11.71230498,10.51423012,10.51423012,10.51423012,11.71230498,10.51423012,10.51423012,10.0377884,11.71230498,10.0377884,10.0377884,10.51423012,10.0377884,11.71230498,11.71230498,9.995939347
190,10.90443546,10.90443546,10.33262173,11.26318518,10.33262173,10.31405766,10.31405766,11.26318518,11.26318518,10.31405766,10.33262173,10.90443546,10.90443546,10.90443546,10.33262173,10.31405766,10.90443546,11.26318518,11.26318518,11.26318518,10.90443546,10.90443546,10.90443546,10.31405766,10.31405766,10.33262173,10.33262173,10.33262173,10.31405766,10.33262173,10.33262173,11.26318518,10.31405766,11.26318518,11.26318518,10.33262173,11.26318518,10.31405766,10.31405766,10.90443546
191,10.22632494,10.22632494,10.68519824,9.61977348,10.68519824,9.46119084,9.46119084,9.61977348,9.61977348,9.46119084,10.68519824,10.22632494,10.22632494,10.22632494,10.68519824,9.46119084,10.22632494,9.61977348,9.61977348,9.61977348,10.22632494,10.22632494,10.22632494,9.46119084,9.46119084,10.68519824,10.68519824,10.68519824,9.46119084,10.68519824,10.68519824,9.61977348,9.46119084,9.61977348,9.61977348,10.68519824,9.61977348,9.46119084,9.46119084,10.22632494
192,10.39529587,10.39529587,7.801076746,10.16806538,7.801076746,8.683489598,8.683489598,10.16806538,10.16806538,8.683489598,7.801076746,10.39529587,10.39529587,10.39529587,7.801076746,8.683489598,10.39529587,10.16806538,10.16806538,10.16806538,10.39529587,10.39529587,10.39529587,8.683489598,8.683489598,7.801076746,7.801076746,7.801076746,8.683489598,7.801076746,7.801076746,10.16806538,8.683489598,10.16806538,10.16806538,7.801076746,10.16806538,8.683489598,8.683489598,10.39529587
193,10.39784221,10.39784221,8.501301745,11.00573852,8.501301745,9.536012757,9.536012757,11.00573852,11.00573852,9.536012757,8.501301745,10.39784221,10.39784221,10.39784221,8.501301745,9.536012757,10.39784221,11.00573852,11.00573852,11.00573852,10.39784221,10.39784221,10.39784221,9.536012757,9.536012757,8.501301745,8.501301745,8.501301745,9.536012757,8.501301745,8.501301745,11.00573852,9.536012757,11.00573852,11.00573852,8.501301745,11.00573852,9.536012757,9.536012757,10.39784221
194,10.96785921,10.96785921,9.024073307,10.29822759,9.024073307,11.21001051,11.21001051,10.29822759,10.29822759,11.21001051,9.024073307,10.96785921,10.96785921,10.96785921,9.024073307,11.21001051,10.96785921,10.29822759,10.29822759,10.29822759,10.96785921,10.96785921,10.96785921,11.21001051,11.21001051,9.024073307,9.024073307,9.024073307,11.21001051,9.024073307,9.024073307,10.29822759,11.21001051,10.29822759,10.29822759,9.024073307,10.29822759,11.21001051,11.21001051,10.96785921
195,8.452223456,8.452223456,4.906110408,11.36065245,10.31322877,9.426439729,5.030739008,4.820186744,11.36065245,9.426439729,10.31322877,8.452223456,5.090307609,4.730467063,10.31322877,9.426439729,8.452223456,11.36065245,11.36065245,11.36065245,8.452223456,8.452223456,8.452223456,9.426439729,9.426439729,10.31322877,10.31322877,4.94992809,9.426439729,10.31322877,10.31322877,11.36065245,9.426439729,5.078767673,11.36065245,10.31322877,4.952147179,4.890669924,4.988744045,8.452223456
196,9.787151721,9.787151721,12.83222602,10.60796432,12.83222602,10.26783502,10.26783502,10.60796432,10.60796432,10.26783502,12.83222602,9.787151721,9.787151721,9.787151721,12.83222602,10.26783502,9.787151721,10.60796432,10.60796432,10.60796432,9.787151721,9.787151721,9.787151721,10.26783502,10.26783502,12.83222602,12.83222602,12.83222602,10.26783502,12.83222602,12.83222602,10.60796432,10.26783502,10.60796432,10.60796432,12.83222602,10.60796432,10.26783502,10.26783502,9.787151721
197,9.124744523,9.124744523,10.66515988,9.374960732,10.66515988,9.477087624,9.477087624,9.374960732,9.374960732,9.477087624,10.66515988,9.124744523,9.124744523,9.124744523,10.66515988,9.477087624,9.124744523,9.374960732,9.374960732,9.374960732,9.124744523,9.124744523,9.124744523,9.477087624,9.477087624,10.66515988,10.66515988,10.66515988,9.477087624,10.66515988,10.66515988,9.374960732,9.477087624,9.374960732,9.374960732,10.66515988,9.374960732,9.477087624,9.477087624,9.124744523
198,10.62971175,10.62971175,9.155416571,12.16895597,9.155416571,10.05601673,10.05601673,12.16895597,12.16895597,10.05601673,9.155416571,10.62971175,10.62971175,10.62971175,9.155416571,10.05601673,10.62971175,12.16895597,12.16895597,12.16895597,10.62971175,10.62971175,10.62971175,10.05601673,10.05601673,9.155416571,9.155416571,9.155416571,10.05601673,9.155416571,9.155416571,12.16895597,10.05601673,12.16895597,12.16895597,9.155416571,12.16895597,10.05601673,10.05601673,10.62971175
199,9.798541853,9.798541853,10.05455325,9.627561244,10.05455325,9.515012403,9.515012403,9.627561244,9.627561244,9.515012403,10.05455325,9.798541853,9.798541853,9.798541853,10.05455325,9.515012403,9.798541853,9.627561244,9.627561244,9.627561244,9.798541853,9.798541853,9.798541853,9.515012403,9.515012403,10.05455325,10.05455325,10.05455325,9.515012403,10.05455325,10.05455325,9.627561244,9.515012403,9.627561244,9.627561244,10.05455325,9.627561244,9.515012403,9.515012403,9.798541853
200,10.031526,10.031526,10.06976623,10.30352864,10.06976623,9.790206829,9.790206829,10.30352864,10.30352864,9.790206829,10.06976623,10.031526,10.031526,10.031526,10.06976623,9.790206829,10.031526,10.30352864,10.30352864,10.30352864,10.031526,10.031526,10.031526,9.790206829,9.790206829,10.06976623,10.06976623,10.06976623,9.790206829,10.06976623,10.06976623,10.30352864,9.790206829,10.30352864,10.30352864,10.06976623,10.30352864,9.790206829,9.790206829,10.031526
201,9.913285865,9.913285865,10.46903196,9.944438034,10.46903196,9.877291339,9.877291339,9.944438034,9.944438034,9.877291339,10.46903196,9.913285865,9.913285865,9.913285865,10.46903196,9.877291339,9.913285865,9.944438034,9.944438034,9.944438034,9.913285865,9.913285865,9.913285865,9.877291339,9.877291339,10.46903196,10.46903196,10.46903196,9.877291339,10.46903196,10.46903196,9.944438034,9.877291339,9.944438034,9.944438034,10.46903196,9.944438034,9.877291339,9.877291339,9.913285865
202,8.056349099,8.056349099,9.045551065,10.04123292,9.045551065,10.30003855,10.30003855,10.04123292,10.04123292,10.30003855,9.045551065,8.056349099,8.056349099,8.056349099,9.045551065,10.30003855,8.056349099,10.04123292,10.04123292,10.04123292,8.056349099,8.056349099,8.056349099,10.30003855,10.30003855,9.045551065,9.045551065,9.045551065,10.30003855,9.045551065,9.045551065,10.04123292,10.30003855,10.04123292,10.04123292,9.045551065,10.04123292,10.30003855,10.30003855,8.056349099
203,8.382226235,8.382226235,9.417598325,12.1284519,9.417598325,9.760648433,9.760648433,12.1284519,12.1284519,9.760648433,9.417598325,8.382226235,8.382226235,8.382226235,9.417598325,9.760648433,8.382226235,12.1284519,12.1284519,12.1284519,8.382226235,8.382226235,8.382226235,9.760648433,9.760648433,9.417598325,9.417598325,9.417598325,9.760648433,9.417598325,9.417598325,12.1284519,9.760648433,12.1284519,12.1284519,9.417598325,12.1284519,9.760648433,9.760648433,8.382226235
204,9.449776259,9.449776259,8.898516561,9.290799237,8.898516561,10.82537986,10.82537986,9.290799237,9.290799237,10.82537986,8.898516561,9.449776259,9.449776259,9.449776259,8.898516561,10.82537986,9.449776259,9.290799237,9.290799237,9.290799237,9.449776259,9.449776259,9.449776259,10.82537986,10.82537986,8.898516561,8.898516561,8.898516561,10.82537986,8.898516561,8.898516561,9.290799237,10.82537986,9.290799237,9.290799237,8.898516561,9.290799237,10.82537986,10.82537986,9.449776259
205,8.958326706,8.958326706,9.835909996,10.1176466,9.835909996,11.77950291,11.77950291,10.1176466,10.1176466,11.77950291,9.835909996,8.958326706,8.958326706,8.958326706,9.835909996,11.77950291,8.958326706,10.1176466,10.1176466,10.1176466,8.958326706,8.958326706,8.958326706,11.77950291,11.77950291,9.835909996,9.835909996,9.835909996,11.77950291,9.835909996,9.835909996,10.1176466,11.77950291,10.1176466,10.1176466,9.835909996,10.1176466,11.77950291,11.77950291,8.958326706
206,9.169188473,9.169188473,9.337392724,9.597115165,9.337392724,10.09932759,10.09932759,9.597115165,9.597115165,10.09932759,9.337392724,9.169188473,9.169188473,9.169188473,9.337392724,10.09932759,9.169188473,9.597115165,9.597115165,9.597115165,9.169188473,9.169188473,9.169188473,10.09932759,10.09932759,9.337392724,9.337392724,9.337392724,10.09932759,9.337392724,9.337392724,9.597115165,10.09932759,9.597115165,9.597115165,9.337392724,9.597115165,10.09932759,10.09932759,9.169188473
207,10.58998268,10.58998268,11.04057346,9.954972275,11.04057346,8.349453457,8.349453457,9.954972275,9.954972275,8.349453457,11.04057346,10.58998268,10.58998268,10.58998268,11.04057346,8.349453457,10.58998268,9.954972275,9.954972275,9.954972275,10.58998268,10.58998268,10.58998268,8.349453457,8.349453457,11.04057346,11.04057346,11.04057346,8.349453457,11.04057346,11.04057346,9.954972275,8.349453457,9.954972275,9.954972275,11.04057346,9.954972275,8.349453457,8.349453457,10.58998268
208,10.74229702,10.74229702,8.563156556,10.61798582,8.563156556,9.891719909,9.891719909,10.61798582,10.61798582,9.891719909,8.563156556,10.74229702,10.74229702,10.74229702,8.563156556,9.891719909,10.74229702,10.61798582,10.61798582,10.61798582,10.74229702,10.74229702,10.74229702,9.891719909,9.891719909,8.563156556,8.563156556,8.563156556,9.891719909,8.563156556,8.563156556,10.61798582,9.891719909,10.61798582,10.61798582,8.563156556,10.61798582,9.891719909,9.891719909,10.74229702
209,10.20738116,10.20738116,10.46409123,8.398463826,10.46409123,9.354886043,9.354886043,8.398463826,8.398463826,9.354886043,10.46409123,10.20738116,10.20738116,10.20738116,10.46409123,9.354886043,10.20738116,8.398463826,8.398463826,8.398463826,10.20738116,10.20738116,10.20738116,9.354886043,9.354886043,10.46409123,10.46409123,10.46409123,9.354886043,10.46409123,10.46409123,8.398463826,9.354886043,8.398463826,8.398463826,10.46409123,8.398463826,9.354886043,9.354886043,10.20738116
210,9.6694553,9.6694553,12.00668069,9.533344646,12.00668069,9.428149942,9.428149942,9.533344646,9.533344646,9.428149942,12.00668069,9.6694553,9.6694553,9.6694553,12.00668069,9.428149942,9.6694553,9.533344646,9.533344646,9.533344646,9.6694553,9.6694553,9.6694553,9.428149942,9.428149942,12.00668069,12.00668069,12.00668069,9.428149942,12.00668069,12.00668069,9.533344646,9.428149942,9.533344646,9.533344646,12.00668069,9.533344646,9.428149942,9.428149942,9.6694553
211,9.472765743,9.472765743,8.711283765,9.611220136,8.711283765,9.698253336,9.698253336,9.611220136,9.611220136,9.698253336,8.711283765,9.472765743,9.472765743,9.472765743,8.711283765,9.698253336,9.472765743,9.611220136,9.611220136,9.611220136,9.472765743,9.472765743,9.472765743,9.698253336,9.698253336,8.711283765,8.711283765,8.711283765,9.698253336,8.711283765,8.711283765,9.611220136,9.698253336,9.611220136,9.611220136,8.711283765,9.611220136,9.698253336,9.698253336,9.472765743
212,8.385960543,8.385960543,5.062066356,8.9735791,9.750809322,9.645457597,5.064822977,4.988713676,8.9735791,9.645457597,9.750809322,8.385960543,5.04084885,4.930506317,9.750809322,9.645457597,8.385960543,8.9735791,8.9735791,8.9735791,8.385960543,8.385960543,8.385960543,9.645457597,9.645457597,9.750809322,9.750809322,5.042114717,9.645457597,9.750809322,9.750809322,8.9735791,9.645457597,4.943389067,8.9735791,9.750809322,5.036035724,4.983687101,4.956143654,8.385960543
213,9.813879301,9.813879301,11.15791047,9.880547393,11.15791047,10.91717492,10.91717492,9.880547393,9.880547393,10.91717492,11.15791047,9.813879301,9.813879301,9.813879301,11.15791047,10.91717492,9.813879301,9.880547393,9.880547393,9.880547393,9.813879301,9.813879301,9.813879301,10.91717492,10.91717492,11.15791047,11.15791047,11.15791047,10.91717492,11.15791047,11.15791047,9.880547393,10.91717492,9.880547393,9.880547393,11.15791047,9.880547393,10.91717492,10.91717492,9.813879301
214,10.40329033,10.40329033,11.74924736,8.975871209,11.74924736,9.444721649,9.444721649,8.975871209,8.975871209,9.444721649,11.74924736,10.40329033,10.40329033,10.40329033,11.74924736,9.444721649,10.40329033,8.975871209,8.975871209,8.975871209,10.40329033,10.40329033,10.40329033,9.444721649,9.444721649,11.74924736,11.74924736,11.74924736,9.444721649,11.74924736,11.74924736,8.975871209,9.444721649,8.975871209,8.975871209,11.74924736,8.975871209,9.444721649,9.444721649,10.40329033
215,10.10719041,10.10719041,8.994622418,9.971453245,8.994622418,8.007251511,8.007251511,9.971453245,9.971453245,8.007251511,8.994622418,10.10719041,10.10719041,10.10719041,8.994622418,8.007251511,10.10719041,9.971453245,9.971453245,9.971453245,10.10719041,10.10719041,10.10719041,8.007251511,8.007251511,8.994622418,8.994622418,8.994622418,8.007251511,8.994622418,8.994622418,9.971453245,8.007251511,9.971453245,9.971453245,8.994622418,9.971453245,8.007251511,8.007251511,10.10719041
216,7.962317506,7.962317506,10.71633162,10.97697339,10.71633162,10.23061683,10.23061683,10.97697339,10.97697339,10.23061683,10.71633162,7.962317506,7.962317506,7.962317506,10.71633162,10.23061683,7.962317506,10.97697339,10.97697339,10.97697339,7.962317506,7.962317506,7.962317506,10.23061683,10.23061683,10.71633162,10.71633162,10.71633162,10.23061683,10.71633162,10.71633162,10.97697339,10.23061683,10.97697339,10.97697339,10.71633162,10.97697339,10.23061683,10.23061683,7.962317506
217,10.71160192,10.71160192,8.977652671,10.70178434,8.977652671,8.758955503,8.758955503,10.70178434,10.70178434,8.758955503,8.977652671,10.71160192,10.71160192,10.71160192,8.977652671,8.758955503,10.71160192,10.70178434,10.70178434,10.70178434,10.71160192,10.71160192,10.71160192,8.758955503,8.758955503,8.977652671,8.977652671,8.977652671,8.758955503,8.977652671,8.977652671,10.70178434,8.758955503,10.70178434,10.70178434,8.977652671,10.70178434,8.758955503,8.758955503,10.71160192
218,9.086433952,9.086433952,7.622593075,9.675314089,7.622593075,11.40405027,11.40405027,9.675314089,9.675314089,11.40405027,7.622593075,9.086433952,9.086433952,9.086433952,7.622593075,11.40405027,9.086433952,9.675314089,9.675314089,9.675314089,9.086433952,9.086433952,9.086433952,11.40405027,11.40405027,7.622593075,7.622593075,7.622593075,11.40405027,7.622593075,7.622593075,9.675314089,11.40405027,9.675314089,9.675314089,7.622593075,9.675314089,11.40405027,11.40405027,9.086433952
219,9.407002634,9.407002634,8.976376411,9.802824106,8.976376411,10.77886003,10.77886003,9.802824106,9.802824106,10.77886003,8.976376411,9.407002634,9.407002634,9.407002634,8.976376411,10.77886003,9.407002634,9.802824106,9.802824106,9.802824106,9.407002634,9.407002634,9.407002634,10.77886003,10.77886003,8.976376411,8.976376411,8.976376411,10.77886003,8.976376411,8.976376411,9.802824106,10.77886003,9.802824106,9.802824106,8.976376411,9.802824106,10.77886003,10.77886003,9.407002634
220,9.17182573,9.17182573,8.378141741,11.5164706,8.378141741,10.33390294,10.33390294,11.5164706,11.5164706,10.33390294,8.378141741,9.17182573,9.17182573,9.17182573,8.378141741,10.33390294,9.17182573,11.5164706,11.5164706,11.5164706,9.17182573,9.17182573,9.17182573,10.33390294,10.33390294,8.378141741,8.378141741,8.378141741,10.33390294,8.378141741,8.378141741,11.5164706,10.33390294,11.5164706,11.5164706,8.378141741,11.5164706,10.33390294,10.33390294,9.17182573
221,10.64979187,10.64979187,10.29003439,9.820948406,10.29003439,10.86636613,10.86636613,9.820948406,9.820948406,10.86636613,10.29003439,10.64979187,10.64979187,10.64979187,10.29003439,10.86636613,10.64979187,9.820948406,9.820948406,9.820948406,10.64979187,10.64979187,10.64979187,10.86636613,10.86636613,10.29003439,10.29003439,10.29003439,10.86636613,10.29003439,10.29003439,9.820948406,10.86636613,9.820948406,9.820948406,10.29003439,9.820948406,10.86636613,10.86636613,10.64979187
222,10.14670848,10.14670848,8.814408351,9.886360104,8.814408351,9.802735131,9.802735131,9.886360104,9.886360104,9.802735131,8.814408351,10.14670848,10.14670848,10.14670848,8.814408351,9.802735131,10.14670848,9.886360104,9.886360104,9.886360104,10.14670848,10.14670848,10.14670848,9.802735131,9.802735131,8.814408351,8.814408351,8.814408351,9.802735131,8.814408351,8.814408351,9.886360104,9.802735131,9.886360104,9.886360104,8.814408351,9.886360104,9.802735131,9.802735131,10.14670848
223,10.45746208,10.45746208,8.974457752,9.965932746,8.974457752,8.677048887,8.677048887,9.965932746,9.965932746,8.677048887,8.974457752,10.45746208,10.45746208,10.45746208,8.974457752,8.677048887,10.45746208,9.965932746,9.965932746,9.965932746,10.45746208,10.45746208,10.45746208,8.677048887,8.677048887,8.974457752,8.974457752,8.974457752,8.677048887,8.974457752,8.974457752,9.965932746,8.677048887,9.965932746,9.965932746,8.974457752,9.965932746,8.677048887,8.677048887,10.45746208
224,12.684859,12.684859,9.67096117,9.497801282,9.67096117,9.53130022,9.53130022,9.497801282,9.497801282,9.53130022,9.67096117,12.684859,12.684859,12.684859,9.67096117,9.53130022,12.684859,9.497801282,9.497801282,9.497801282,12.684859,12.684859,12.684859,9.53130022,9.53130022,9.67096117,9.67096117,9.67096117,9.53130022,9.67096117,9.67096117,9.497801282,9.53130022,9.497801282,9.497801282,9.67096117,9.497801282,9.53130022,9.53130022,12.684859
225,8.900449058,8.900449058,9.042829529,10.68430943,9.042829529,9.218260288,9.218260288,10.68430943,10.68430943,9.218260288,9.042829529,8.900449058,8.900449058,8.900449058,9.042829529,9.218260288,8.900449058,10.68430943,10.68430943,10.68430943,8.900449058,8.900449058,8.900449058,9.218260288,9.218260288,9.042829529,9.042829529,9.042829529,9.218260288,9.042829529,9.042829529,10.68430943,9.218260288,10.68430943,10.68430943,9.042829529,10.68430943,9.218260288,9.218260288,8.900449058
226,10.78981792,10.78981792,9.809296567,10.70758835,9.809296567,9.724054832,9.724054832,10.70758835,10.70758835,9.724054832,9.809296567,10.78981792,10.78981792,10.78981792,9.809296567,9.724054832,10.78981792,10.70758835,10.70758835,10.70758835,10.78981792,10.78981792,10.78981792,9.724054832,9.724054832,9.809296567,9.809296567,9.809296567,9.724054832,9.809296567,9.809296567,10.70758835,9.724054832,10.70758835,10.70758835,9.809296567,10.70758835,9.724054832,9.724054832,10.78981792
227,8.113674841,8.113674841,9.547299353,10.75405379,9.547299353,11.62688121,11.62688121,10.75405379,10.75405379,11.62688121,9.547299353,8.113674841,8.113674841,8.113674841,9.547299353,11.62688121,8.113674841,10.75405379,10.75405379,10.75405379,8.113674841,8.113674841,8.113674841,11.62688121,11.62688121,9.547299353,9.547299353,9.547299353,11.62688121,9.547299353,9.547299353,10.75405379,11.62688121,10.75405379,10.75405379,9.547299353,10.75405379,11.62688121,11.62688121,8.113674841
